"previous_year_rating";"education = Below Secondary";"employee_id";"department";"region";"gender";"recruitment_channel";"no_of_trainings";"age";"length_of_service";"awards_won?";"avg_training_score";"confidence(No)";"confidence(Yes)";"prediction(is_promoted)"
3.0;0;18134;"Procurement";"region_2";"f";"sourcing";1;41;10;0;64;0.9988286449146765;0.0011713550853235187;"No"
4.0;0;63996;"Sales & Marketing";"region_16";"m";"other";1;31;4;0;51;0.9012642595561827;0.09873574044381732;"No"
4.0;1;29512;"Procurement";"region_2";"f";"sourcing";4;22;2;0;70;0.9828826052980075;0.017117394701992417;"No"
3.2046296296296295;1;60811;"Procurement";"region_7";"f";"sourcing";1;23;1;0;69;0.9812572849740832;0.018742715025916897;"No"
4.0;0;47859;"Operations";"region_2";"f";"sourcing";1;54;3;0;59;0.9942767206871254;0.005723279312874611;"No"
3.0;1;68364;"Technology";"region_27";"m";"sourcing";3;23;1;0;78;0.9485822719775789;0.05141772802242109;"No"
3.0;0;77472;"Analytics";"region_22";"m";"other";1;30;4;0;84;0.9566408475564783;0.043359152443521676;"No"
4.0;0;16852;"Sales & Marketing";"region_2";"m";"sourcing";1;23;3;0;49;0.9672209877699789;0.03277901223002109;"No"
3.0;0;74899;"Legal";"region_22";"m";"other";1;29;3;0;62;0.9864841731327453;0.013515826867254704;"No"
5.0;1;78137;"Finance";"region_2";"m";"other";1;22;2;0;61;0.8745736412599399;0.1254263587400601;"No"
3.2046296296296295;0;8420;"Procurement";"region_22";"m";"other";1;28;1;0;73;0.9659493694031501;0.0340506305968499;"No"
3.2046296296296295;0;55698;"Sales & Marketing";"region_2";"m";"other";1;24;1;0;51;0.9550979117693016;0.044902088230698425;"No"
5.0;0;20302;"Sales & Marketing";"region_2";"m";"other";1;20;2;0;54;0.765088558699174;0.23491144130082603;"No"
1.0;0;9534;"Sales & Marketing";"region_2";"m";"sourcing";1;33;10;0;50;0.9930396187714178;0.006960381228582236;"No"
4.0;0;35170;"Sales & Marketing";"region_2";"m";"other";1;48;6;0;49;0.9811238765714138;0.01887612342858622;"No"
1.0;0;53367;"Sales & Marketing";"region_2";"m";"other";3;34;7;0;50;0.9949530605553416;0.005046939444658393;"No"
4.0;0;61957;"Sales & Marketing";"region_23";"m";"other";1;40;6;0;57;0.572729677684161;0.427270322315839;"No"
5.0;0;63843;"Analytics";"region_22";"f";"sourcing";1;27;5;0;82;0.9582521563872782;0.04174784361272174;"No"
1.0;0;78261;"Sales & Marketing";"region_22";"m";"sourcing";3;27;2;0;50;0.9952906986614106;0.004709301338589423;"No"
1.0;1;21823;"Finance";"region_2";"m";"sourcing";3;25;3;0;59;0.9964686081519236;0.0035313918480763657;"No"
4.0;1;12364;"Operations";"region_22";"m";"other";1;26;2;1;73;0.07930326848462654;0.9206967315153735;"Yes"
5.0;0;54842;"Sales & Marketing";"region_2";"f";"sourcing";1;23;2;0;42;0.9943558745029959;0.005644125497004153;"No"
3.2046296296296295;1;15977;"Finance";"region_2";"m";"other";1;25;1;0;62;0.9505679109537111;0.049432089046288985;"No"
3.2046296296296295;0;44865;"R&D";"region_2";"m";"sourcing";4;27;1;0;82;0.9849217707994913;0.015078229200508721;"No"
2.0;1;32530;"Technology";"region_2";"f";"other";1;26;5;0;75;0.9847967460665498;0.015203253933450251;"No"
4.0;0;3630;"Sales & Marketing";"region_27";"m";"sourcing";1;34;5;0;48;0.9827542350788664;0.017245764921133614;"No"
3.0;0;61588;"Technology";"region_7";"m";"other";1;31;6;0;78;0.9596218922416964;0.0403781077583036;"No"
3.0;1;2314;"Procurement";"region_2";"m";"sourcing";3;25;3;0;69;0.9863257388450266;0.01367426115497334;"No"
3.2046296296296295;1;45093;"Procurement";"region_2";"m";"sourcing";2;24;1;1;65;0.9670312349101461;0.03296876508985389;"No"
3.0;0;24764;"Operations";"region_7";"m";"sourcing";1;35;6;0;96;0.0035640333411349756;0.996435966658865;"Yes"
3.2046296296296295;0;69864;"Sales & Marketing";"region_31";"m";"other";1;26;1;0;48;0.9893164899546221;0.010683510045377978;"No"
4.0;0;15662;"Sales & Marketing";"region_2";"m";"other";1;51;4;0;49;0.9846102908553571;0.015389709144642844;"No"
4.0;0;26071;"Operations";"region_2";"m";"sourcing";1;29;4;0;61;0.9636408843640369;0.036359115635963016;"No"
4.0;0;65724;"Analytics";"region_22";"m";"other";1;28;2;0;86;0.8812804642777763;0.11871953572222377;"No"
1.0;0;56075;"Sales & Marketing";"region_26";"m";"other";1;33;5;0;48;0.9991517359944416;8.482640055584217E-4;"No"
3.0;1;74171;"Finance";"region_16";"m";"other";2;25;3;0;61;0.9446187964908391;0.05538120350916085;"No"
3.2046296296296295;0;38806;"Sales & Marketing";"region_13";"m";"other";1;22;1;0;52;0.9055947268119471;0.09440527318805293;"No"
5.0;0;15768;"Sales & Marketing";"region_2";"m";"referred";2;25;3;0;46;0.9939666866060153;0.006033313393984679;"No"
5.0;0;69065;"Analytics";"region_22";"m";"other";1;27;3;0;86;0.8001425747231907;0.19985742527680933;"No"
3.0;0;41538;"Sales & Marketing";"region_22";"f";"sourcing";1;28;2;0;45;0.9967799798990385;0.003220020100961483;"No"
4.0;0;38339;"Operations";"region_2";"f";"other";1;27;2;0;59;0.9833031954748673;0.016696804525132704;"No"
3.2046296296296295;1;16085;"Finance";"region_22";"f";"other";2;24;1;0;60;0.9866850741517404;0.013314925848259546;"No"
3.2046296296296295;0;30884;"Sales & Marketing";"region_2";"f";"sourcing";1;23;1;0;49;0.9868819395377165;0.013118060462283436;"No"
3.0;0;30506;"Analytics";"region_22";"m";"other";2;25;3;0;83;0.973754677281995;0.026245322718004907;"No"
4.0;0;47305;"Analytics";"region_2";"m";"other";2;23;2;0;84;0.9319136479505264;0.06808635204947357;"No"
4.0;1;34881;"HR";"region_2";"m";"referred";1;24;2;0;51;0.9628535262939071;0.037146473706092885;"No"
3.2046296296296295;1;52337;"Technology";"region_2";"f";"referred";1;22;1;0;79;0.9733963802469606;0.026603619753039414;"No"
3.2046296296296295;1;7241;"Finance";"region_7";"f";"sourcing";1;24;1;0;57;0.9934097001177346;0.006590299882265487;"No"
3.2046296296296295;0;7902;"Sales & Marketing";"region_25";"m";"sourcing";2;26;1;0;50;0.9816320245351879;0.018367975464812027;"No"
3.2046296296296295;1;16010;"Technology";"region_27";"m";"sourcing";1;24;1;0;80;0.8707317912996693;0.1292682087003307;"No"
3.0;0;72580;"Analytics";"region_32";"m";"sourcing";1;28;4;0;78;0.997857481101863;0.0021425188981369966;"No"
1.0;0;40493;"Sales & Marketing";"region_19";"m";"other";1;30;8;0;48;0.9999997478028853;2.5219711473881756E-7;"No"
3.2046296296296295;1;7603;"Technology";"region_7";"m";"sourcing";1;25;1;0;81;0.8452313172653321;0.15476868273466798;"No"
4.0;0;26992;"Operations";"region_2";"f";"sourcing";1;50;4;0;63;0.9811174952302881;0.018882504769711875;"No"
5.0;0;30463;"Sales & Marketing";"region_9";"m";"other";1;28;2;0;51;0.9999951107646314;4.889235368557628E-6;"No"
3.2046296296296295;0;5787;"HR";"region_32";"m";"other";1;27;1;0;53;0.9849999457901388;0.01500005420986122;"No"
2.0;0;56479;"Sales & Marketing";"region_2";"f";"other";1;38;9;0;45;0.9978919987441806;0.002108001255819393;"No"
4.0;0;49158;"Sales & Marketing";"region_2";"m";"other";1;21;2;0;48;0.9656556842151091;0.0343443157848909;"No"
4.0;0;37992;"Sales & Marketing";"region_2";"m";"sourcing";3;23;1;0;51;0.9660610966285669;0.033938903371433154;"No"
3.2046296296296295;1;45001;"Legal";"region_22";"m";"sourcing";1;27;1;0;59;0.9887172833428212;0.011282716657178801;"No"
3.2046296296296295;0;40063;"Sales & Marketing";"region_16";"m";"other";1;30;1;0;64;0.30390428977451933;0.6960957102254807;"Yes"
5.0;1;29370;"HR";"region_2";"m";"referred";1;25;4;0;52;0.9193314653416677;0.08066853465833233;"No"
3.2046296296296295;1;77964;"HR";"region_2";"f";"sourcing";1;24;1;0;52;0.9372492189914126;0.06275078100858746;"No"
3.0;0;22188;"Operations";"region_2";"m";"sourcing";2;33;10;0;56;0.9958270385232435;0.004172961476756473;"No"
3.0;0;35861;"Sales & Marketing";"region_2";"m";"sourcing";1;56;3;0;47;0.9962686342015179;0.003731365798482107;"No"
3.0;0;14176;"Sales & Marketing";"region_2";"m";"sourcing";1;41;2;0;57;0.9162294880085946;0.08377051199140538;"No"
4.0;0;34989;"Sales & Marketing";"region_2";"f";"sourcing";1;25;2;0;50;0.9744939942691367;0.0255060057308633;"No"
3.0;0;67642;"Sales & Marketing";"region_16";"m";"other";1;33;3;0;55;0.8509849333149876;0.1490150666850124;"No"
1.0;0;63984;"Sales & Marketing";"region_24";"f";"sourcing";1;30;4;0;51;0.999999872238465;1.277615350342541E-7;"No"
2.0;1;17695;"Finance";"region_2";"m";"sourcing";1;25;2;1;58;0.9664151925311111;0.03358480746888888;"No"
1.0;0;49112;"Sales & Marketing";"region_15";"m";"other";1;38;10;0;51;0.9930909261728823;0.00690907382711771;"No"
5.0;1;18860;"Finance";"region_22";"f";"other";1;25;2;1;69;0.281401658058954;0.718598341941046;"Yes"
5.0;0;34251;"Analytics";"region_22";"f";"other";1;26;2;0;83;0.9422066034955401;0.057793396504459894;"No"
3.0;0;20517;"Operations";"region_15";"m";"other";1;31;5;0;58;0.9928522075352513;0.007147792464748692;"No"
1.0;0;43178;"Sales & Marketing";"region_15";"m";"sourcing";1;38;7;0;51;0.9947423079266767;0.005257692073323319;"No"
5.0;0;13665;"Operations";"region_2";"f";"sourcing";1;42;7;0;59;0.9850622087666944;0.014937791233305615;"No"
3.2046296296296295;1;49132;"Technology";"region_16";"m";"sourcing";1;25;1;0;84;0.5448997337553283;0.45510026624467176;"No"
4.0;0;1946;"Operations";"region_8";"m";"sourcing";1;27;5;0;66;0.991899377909627;0.008100622090373025;"No"
4.0;0;400;"Technology";"region_2";"f";"other";1;32;2;0;76;0.9810896447499976;0.018910355250002366;"No"
2.0;0;78168;"Sales & Marketing";"region_22";"m";"other";1;20;2;0;47;0.9907373952959835;0.009262604704016469;"No"
3.2046296296296295;1;59890;"Finance";"region_2";"f";"sourcing";1;24;1;0;59;0.986634229402579;0.013365770597420902;"No"
1.0;0;64979;"Sales & Marketing";"region_27";"m";"sourcing";2;33;4;0;48;0.996888745563633;0.0031112544363669573;"No"
5.0;1;24651;"HR";"region_7";"m";"sourcing";1;26;4;0;48;0.923588342549987;0.07641165745001299;"No"
3.0;0;62129;"Sales & Marketing";"region_7";"m";"sourcing";1;28;6;0;53;0.9438991542917281;0.056100845708271944;"No"
5.0;0;17026;"Sales & Marketing";"region_31";"m";"sourcing";1;22;2;0;52;0.9316276611364948;0.06837233886350523;"No"
4.0;0;9686;"Sales & Marketing";"region_32";"m";"other";1;28;1;0;45;0.997237538614133;0.0027624613858669733;"No"
3.0;0;7888;"Sales & Marketing";"region_22";"f";"sourcing";1;23;2;0;51;0.9820499506188496;0.017950049381150468;"No"
3.2046296296296295;1;59750;"Legal";"region_7";"m";"other";1;29;1;0;61;0.9758711100189026;0.024128889981097426;"No"
1.0;0;18343;"Sales & Marketing";"region_32";"m";"other";1;34;3;0;49;0.9986037649955158;0.0013962350044841912;"No"
3.2046296296296295;0;17079;"Sales & Marketing";"region_2";"f";"sourcing";2;24;1;0;47;0.994561150932951;0.005438849067048928;"No"
3.0;0;43527;"Sales & Marketing";"region_2";"m";"sourcing";3;26;4;0;48;0.991354942112411;0.008645057887589003;"No"
3.0;0;10987;"Sales & Marketing";"region_32";"f";"sourcing";1;27;2;0;50;0.9965834478716913;0.003416552128308704;"No"
3.2046296296296295;0;61418;"Sales & Marketing";"region_25";"m";"sourcing";1;30;1;0;46;0.9918895590842917;0.008110440915708325;"No"
3.2046296296296295;1;45655;"Procurement";"region_2";"f";"other";1;23;1;0;72;0.9513416819995466;0.04865831800045345;"No"
3.2046296296296295;0;16665;"Sales & Marketing";"region_32";"m";"sourcing";1;25;1;0;53;0.9849886746128541;0.01501132538714586;"No"
2.0;0;67619;"Sales & Marketing";"region_22";"m";"sourcing";1;27;2;0;51;0.9825728589829915;0.017427141017008447;"No"
3.0;0;4250;"Sales & Marketing";"region_2";"f";"sourcing";1;50;2;0;48;0.996683192009041;0.0033168079909590338;"No"
3.0;0;30156;"Sales & Marketing";"region_22";"f";"other";1;28;5;0;52;0.9729058273186034;0.027094172681396588;"No"
3.0;0;12409;"Finance";"region_2";"m";"sourcing";1;31;3;0;63;0.9807713321632583;0.01922866783674168;"No"
3.0;0;47877;"Sales & Marketing";"region_2";"f";"sourcing";1;56;18;0;50;0.9923106501069;0.007689349893100003;"No"
3.2046296296296295;0;48628;"Sales & Marketing";"region_2";"m";"other";3;25;1;0;51;0.9743946073443677;0.02560539265563236;"No"
3.2046296296296295;1;40797;"Procurement";"region_2";"m";"other";1;20;1;0;74;0.8629215869244502;0.13707841307554977;"No"
3.2046296296296295;1;10632;"Procurement";"region_22";"m";"other";1;20;1;0;73;0.9071461136680317;0.09285388633196837;"No"
3.0;0;50697;"Sales & Marketing";"region_15";"m";"other";1;37;7;0;50;0.9848910548042046;0.015108945195795401;"No"
3.2046296296296295;0;41282;"Sales & Marketing";"region_32";"m";"other";1;26;1;0;51;0.9891631042958878;0.01083689570411222;"No"
5.0;1;11307;"Legal";"region_27";"m";"sourcing";1;27;2;0;56;0.986787813697477;0.013212186302522935;"No"
5.0;0;36647;"Sales & Marketing";"region_21";"m";"sourcing";1;26;3;0;63;0.9998851348502664;1.1486514973354028E-4;"No"
5.0;1;50103;"Procurement";"region_2";"f";"sourcing";2;23;2;0;68;0.9707579103080842;0.02924208969191574;"No"
3.0;0;37289;"Sales & Marketing";"region_32";"m";"sourcing";1;31;5;0;51;0.992636224277662;0.007363775722338058;"No"
3.0;0;22773;"Sales & Marketing";"region_28";"m";"sourcing";1;31;7;0;49;0.9559537621128862;0.044046237887113864;"No"
3.0;0;33901;"Analytics";"region_22";"m";"sourcing";2;28;4;0;81;0.9881414950005265;0.011858504999473485;"No"
3.2046296296296295;1;22242;"Procurement";"region_2";"m";"other";1;20;1;0;65;0.9875197253748715;0.012480274625128409;"No"
4.0;0;13383;"Sales & Marketing";"region_7";"m";"other";1;25;3;0;43;0.9929343291738609;0.007065670826139047;"No"
3.0;0;4790;"Sales & Marketing";"region_7";"m";"sourcing";1;28;4;0;59;0.7988885507842467;0.20111144921575327;"No"
3.0;0;67280;"Sales & Marketing";"region_2";"m";"sourcing";1;22;2;0;54;0.9170822122968422;0.08291778770315783;"No"
3.0;0;32088;"Sales & Marketing";"region_13";"m";"other";1;25;2;0;52;0.9222649760183441;0.07773502398165587;"No"
1.0;0;53334;"Sales & Marketing";"region_15";"m";"other";2;30;2;0;45;0.9988680990834773;0.0011319009165227192;"No"
3.0;1;67001;"Technology";"region_2";"f";"other";1;24;2;0;84;0.7402366669208025;0.25976333307919747;"No"
1.0;0;69155;"Technology";"region_2";"f";"other";1;50;9;0;77;0.9962822018002053;0.0037177981997947164;"No"
4.0;0;13483;"Sales & Marketing";"region_27";"m";"other";1;25;1;0;53;0.9030339425310475;0.0969660574689525;"No"
3.0;0;42675;"Sales & Marketing";"region_28";"m";"other";1;28;3;0;51;0.9067279362999447;0.09327206370005528;"No"
4.0;0;39196;"Sales & Marketing";"region_2";"m";"other";1;56;13;0;45;0.9942599755932665;0.005740024406733451;"No"
1.0;0;15957;"Sales & Marketing";"region_15";"m";"other";1;28;3;0;51;0.9924452964552961;0.007554703544703913;"No"
3.2046296296296295;0;62231;"Sales & Marketing";"region_2";"f";"sourcing";1;29;1;0;48;0.9911455055936118;0.0088544944063882;"No"
3.2046296296296295;0;40150;"Sales & Marketing";"region_26";"m";"sourcing";1;23;1;0;49;0.9961730571674076;0.003826942832592459;"No"
3.2046296296296295;0;59758;"R&D";"region_2";"m";"other";3;28;1;0;83;0.9691432904973708;0.03085670950262919;"No"
3.0;0;6022;"Sales & Marketing";"region_28";"m";"other";1;33;7;0;52;0.8986065570502041;0.10139344294979592;"No"
3.0;0;54316;"Sales & Marketing";"region_28";"m";"other";1;33;2;0;49;0.9521867587097427;0.04781324129025733;"No"
3.0;0;45949;"Procurement";"region_26";"m";"sourcing";1;33;5;0;69;0.9983399611370384;0.0016600388629615663;"No"
3.0;0;22003;"Sales & Marketing";"region_7";"m";"other";1;27;2;0;50;0.9743209038012719;0.025679096198728116;"No"
3.0;0;50976;"Sales & Marketing";"region_2";"f";"sourcing";1;40;3;0;50;0.9905173481536184;0.00948265184638165;"No"
3.2046296296296295;1;61789;"HR";"region_2";"m";"other";1;23;1;0;51;0.9098862711761201;0.09011372882387991;"No"
1.0;0;36514;"Sales & Marketing";"region_2";"m";"sourcing";1;21;2;0;50;0.9905757359270363;0.00942426407296376;"No"
3.0;0;4732;"Sales & Marketing";"region_32";"m";"other";1;31;5;0;45;0.9984401844362677;0.0015598155637323212;"No"
4.0;0;71474;"Sales & Marketing";"region_27";"m";"sourcing";1;26;5;0;49;0.9642922647775674;0.035707735222432695;"No"
5.0;0;4948;"Operations";"region_27";"m";"other";1;26;4;0;56;0.9797877538070223;0.02021224619297765;"No"
3.0;0;43609;"Finance";"region_2";"m";"other";3;29;4;0;57;0.9968052632900682;0.0031947367099318005;"No"
2.0;0;72170;"Sales & Marketing";"region_2";"m";"other";1;48;16;0;55;0.9549390465263469;0.04506095347365312;"No"
4.0;1;75309;"Finance";"region_16";"m";"sourcing";1;25;3;0;56;0.9730014462086696;0.026998553791330444;"No"
3.0;1;45280;"Operations";"region_16";"f";"other";1;24;2;0;58;0.9688296657680716;0.031170334231928398;"No"
3.0;0;63603;"Sales & Marketing";"region_28";"m";"sourcing";1;35;10;0;42;0.9930303195990857;0.006969680400914252;"No"
3.0;0;10123;"R&D";"region_22";"m";"other";3;31;2;0;88;0.9228931789999001;0.07710682100009988;"No"
5.0;0;22729;"Operations";"region_2";"f";"sourcing";1;43;18;0;73;0.5199021513256221;0.48009784867437794;"No"
1.0;0;38434;"Sales & Marketing";"region_22";"m";"other";1;22;2;0;52;0.9824727456985224;0.017527254301477647;"No"
1.0;0;2226;"Sales & Marketing";"region_2";"f";"other";1;36;7;0;50;0.9957738033098956;0.004226196690104348;"No"
1.0;0;23324;"Technology";"region_2";"f";"sourcing";1;30;3;0;82;0.9815072529457944;0.018492747054205536;"No"
3.2046296296296295;1;26510;"Technology";"region_2";"m";"referred";1;25;1;0;87;0.7470671933390369;0.252932806660963;"No"
3.0;1;33100;"Legal";"region_22";"m";"other";1;27;3;0;59;0.9876878270888112;0.012312172911188822;"No"
3.0;0;8578;"Analytics";"region_2";"m";"other";2;30;3;0;86;0.9500329896134954;0.04996701038650465;"No"
3.0;0;26857;"Sales & Marketing";"region_9";"m";"other";1;32;7;0;51;0.9999984194580399;1.580541960086398E-6;"No"
5.0;1;75207;"Operations";"region_2";"f";"other";1;20;2;0;61;0.8637900188934001;0.13620998110659988;"No"
3.2046296296296295;0;6049;"Sales & Marketing";"region_25";"m";"sourcing";1;26;1;0;49;0.9819412764945509;0.01805872350544912;"No"
1.0;0;73770;"Analytics";"region_7";"m";"other";1;23;1;0;88;0.945977014439274;0.054022985560726045;"No"
4.0;0;56507;"Sales & Marketing";"region_15";"m";"sourcing";1;32;5;0;51;0.967559772180001;0.03244022781999895;"No"
3.0;1;22956;"Finance";"region_2";"f";"sourcing";1;25;4;0;57;0.9935187488342245;0.006481251165775514;"No"
3.0;1;9961;"Procurement";"region_22";"m";"sourcing";1;28;2;0;71;0.9673075232919843;0.032692476708015665;"No"
4.0;1;20597;"HR";"region_32";"m";"other";1;24;2;0;51;0.9660580292828699;0.033941970717130156;"No"
3.2046296296296295;0;35653;"Sales & Marketing";"region_16";"m";"sourcing";2;22;1;0;50;0.9611915825675083;0.03880841743249179;"No"
3.0;0;24908;"Sales & Marketing";"region_7";"m";"other";1;33;8;0;54;0.9304203501226425;0.06957964987735749;"No"
2.0;0;42292;"Sales & Marketing";"region_7";"m";"sourcing";1;29;3;0;51;0.983460932536836;0.016539067463164026;"No"
3.2046296296296295;0;4299;"Sales & Marketing";"region_12";"m";"other";1;24;1;0;49;0.9999993657056824;6.342943176122369E-7;"No"
5.0;0;4533;"Sales & Marketing";"region_7";"m";"sourcing";1;21;2;0;49;0.9447355481474013;0.055264451852598706;"No"
1.0;0;34254;"Sales & Marketing";"region_2";"m";"other";1;54;23;0;48;0.9966010313124812;0.003398968687518793;"No"
1.0;0;51986;"Procurement";"region_2";"f";"sourcing";1;47;20;0;70;0.9976948897965823;0.0023051102034177045;"No"
2.0;0;59669;"Sales & Marketing";"region_2";"f";"sourcing";1;54;9;0;48;0.9976979420989321;0.002302057901067811;"No"
3.0;0;11116;"Sales & Marketing";"region_2";"m";"sourcing";1;38;9;0;49;0.9870329708762564;0.012967029123743591;"No"
4.0;0;19558;"Sales & Marketing";"region_2";"m";"sourcing";1;47;7;1;96;3.225905773818205E-5;0.9999677409422618;"Yes"
3.2046296296296295;1;70438;"Legal";"region_22";"m";"other";3;24;1;0;69;0.8678571981540665;0.1321428018459335;"No"
4.0;0;27296;"Procurement";"region_2";"f";"other";1;38;9;0;72;0.9759233033263777;0.024076696673622326;"No"
1.0;0;72464;"Sales & Marketing";"region_14";"m";"other";1;32;7;0;49;0.9802820200945463;0.019717979905453663;"No"
3.2046296296296295;0;73234;"Sales & Marketing";"region_2";"m";"other";2;28;1;0;52;0.9583537581022689;0.04164624189773118;"No"
3.0;1;4488;"Technology";"region_7";"m";"other";2;25;2;0;80;0.895411721373252;0.10458827862674797;"No"
1.0;0;13693;"Sales & Marketing";"region_16";"f";"other";1;41;4;0;47;0.9973839824182898;0.0026160175817101596;"No"
3.2046296296296295;0;74503;"Sales & Marketing";"region_2";"m";"other";1;22;1;0;56;0.8259326551743238;0.17406734482567626;"No"
3.2046296296296295;0;68301;"Sales & Marketing";"region_22";"m";"other";2;26;1;0;47;0.9893993202699745;0.01060067973002549;"No"
3.0;1;34627;"HR";"region_22";"m";"other";2;24;2;0;55;0.8523278967519742;0.14767210324802585;"No"
3.0;1;57986;"Technology";"region_31";"m";"sourcing";1;24;2;0;77;0.9647956440857833;0.03520435591421662;"No"
4.0;0;51123;"Analytics";"region_32";"m";"other";1;27;5;0;84;0.9771752494280026;0.022824750571997343;"No"
3.2046296296296295;0;6626;"Analytics";"region_2";"m";"sourcing";1;26;1;0;88;0.8926502266993583;0.1073497733006416;"No"
3.2046296296296295;0;75169;"R&D";"region_2";"m";"sourcing";1;25;1;0;82;0.9620864317026154;0.037913568297384605;"No"
1.0;0;54743;"Sales & Marketing";"region_9";"m";"other";1;28;2;0;43;0.9999999357312487;6.426875129664734E-8;"No"
1.0;0;20484;"Sales & Marketing";"region_22";"m";"sourcing";1;28;5;0;53;0.9841183341305239;0.015881665869476112;"No"
3.2046296296296295;0;62526;"Sales & Marketing";"region_2";"m";"other";1;25;1;0;48;0.9801495270018106;0.019850472998189445;"No"
3.2046296296296295;0;77273;"Sales & Marketing";"region_2";"f";"other";1;23;1;0;49;0.9820737394460491;0.017926260553950833;"No"
1.0;0;48587;"Analytics";"region_2";"m";"other";1;35;9;0;83;0.9892892066500107;0.010710793349989214;"No"
1.0;0;11386;"Sales & Marketing";"region_2";"m";"sourcing";1;41;3;1;50;0.9798562956020944;0.02014370439790559;"No"
4.0;0;55861;"Sales & Marketing";"region_2";"m";"sourcing";1;32;7;0;48;0.9774699603069491;0.022530039693050844;"No"
3.2046296296296295;1;65451;"Finance";"region_22";"m";"other";4;24;1;0;58;0.9914490176163518;0.008550982383648102;"No"
5.0;0;29862;"Analytics";"region_22";"m";"other";2;28;7;0;84;0.9047763439108338;0.0952236560891662;"No"
3.2046296296296295;0;2379;"Sales & Marketing";"region_16";"m";"sourcing";1;23;1;0;51;0.9426462146084007;0.05735378539159935;"No"
3.0;1;50304;"Operations";"region_22";"f";"other";1;23;2;0;59;0.9770366911616208;0.022963308838379104;"No"
4.0;0;43870;"Sales & Marketing";"region_31";"m";"other";1;38;9;0;46;0.9929328609794982;0.007067139020501799;"No"
1.0;0;9169;"Sales & Marketing";"region_16";"m";"other";1;21;2;0;52;0.9687824391384758;0.031217560861524173;"No"
3.2046296296296295;1;67100;"HR";"region_7";"m";"other";1;24;1;0;46;0.976439673795059;0.02356032620494101;"No"
3.2046296296296295;0;58030;"Sales & Marketing";"region_22";"m";"other";2;27;1;1;51;0.8787115560285009;0.12128844397149904;"No"
3.2046296296296295;1;18838;"Technology";"region_27";"m";"other";1;25;1;0;76;0.9453070279943947;0.054692972005605314;"No"
3.0;0;2711;"Sales & Marketing";"region_19";"m";"other";1;42;5;0;55;0.9999971409798836;2.8590201163782716E-6;"No"
3.0;1;63857;"Legal";"region_7";"m";"sourcing";1;29;2;0;60;0.9857808520597395;0.014219147940260482;"No"
3.2046296296296295;0;67200;"Sales & Marketing";"region_16";"m";"other";1;22;1;1;51;0.7062604683561143;0.29373953164388567;"No"
4.0;0;11161;"Technology";"region_7";"m";"other";1;33;7;0;77;0.9561770054239465;0.043822994576053514;"No"
3.0;0;7861;"Finance";"region_2";"f";"other";1;41;10;0;60;0.9948257400593176;0.005174259940682418;"No"
4.0;0;73691;"Operations";"region_32";"f";"other";1;27;3;0;61;0.9913996025935425;0.008600397406457416;"No"
2.0;0;61178;"Sales & Marketing";"region_21";"m";"other";2;28;2;0;50;0.9999994434584938;5.565415061981659E-7;"No"
3.2046296296296295;0;2366;"Sales & Marketing";"region_2";"m";"sourcing";2;26;1;0;49;0.9863244283017996;0.013675571698200422;"No"
3.0;1;31195;"Technology";"region_2";"f";"referred";2;24;3;0;79;0.9829996618102718;0.017000338189728275;"No"
5.0;0;7501;"Operations";"region_31";"m";"other";1;31;7;0;58;0.9825912082890399;0.0174087917109601;"No"
3.2046296296296295;0;39355;"Sales & Marketing";"region_2";"m";"other";2;29;1;0;48;0.9874849829320256;0.012515017067974386;"No"
2.0;1;35363;"Procurement";"region_2";"m";"sourcing";1;22;2;0;71;0.9727653591486124;0.02723464085138763;"No"
4.0;1;28779;"Finance";"region_2";"m";"other";1;24;2;0;61;0.9370388342273261;0.06296116577267387;"No"
3.2046296296296295;1;62377;"HR";"region_7";"f";"other";1;25;1;0;49;0.9688502889566553;0.031149711043344703;"No"
3.0;0;34738;"Analytics";"region_22";"m";"sourcing";1;29;5;0;81;0.9847563535843061;0.015243646415693913;"No"
4.0;0;73094;"Sales & Marketing";"region_15";"m";"other";1;43;14;0;49;0.9798403636929722;0.020159636307027756;"No"
3.0;0;60272;"Analytics";"region_22";"m";"sourcing";1;31;3;0;85;0.9573979267779702;0.042602073222029774;"No"
4.0;0;64163;"Analytics";"region_7";"m";"sourcing";1;39;8;0;88;0.8608724147526621;0.13912758524733798;"No"
1.0;0;52953;"Sales & Marketing";"region_2";"m";"sourcing";1;45;5;0;46;0.9984681358512515;0.0015318641487485024;"No"
3.0;0;77341;"Sales & Marketing";"region_26";"m";"other";2;31;4;0;52;0.9934952445709613;0.006504755429038706;"No"
3.0;0;16016;"Sales & Marketing";"region_28";"m";"other";1;34;2;0;46;0.9813060973233306;0.018693902676669382;"No"
1.0;0;40635;"Sales & Marketing";"region_22";"m";"sourcing";1;24;2;0;56;0.9598796720198521;0.040120327980147835;"No"
3.2046296296296295;0;2680;"Sales & Marketing";"region_2";"m";"sourcing";1;25;1;0;55;0.9110401806275576;0.08895981937244238;"No"
5.0;0;7363;"Analytics";"region_22";"f";"sourcing";1;28;5;0;76;0.9931744160319149;0.006825583968085133;"No"
1.0;0;18794;"Sales & Marketing";"region_27";"m";"sourcing";1;28;4;0;54;0.9782988116199713;0.02170118838002867;"No"
3.0;0;72242;"Sales & Marketing";"region_2";"m";"sourcing";1;23;2;0;55;0.8955716326675374;0.10442836733246269;"No"
